"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"22",0.79104,0.7874,0.787114292435076,0.78534,0.7874,0.786814317913019,0.78419,0.7874,0.786510640310981,0.7854,0.7874,0.786206419504413,0.79164,0.7874,0.785903055203297,0.79127,0.7874,0.785601300976698,0.78577,0.7874,0.785301612644291,0.78504,0.7874,0.785004287172222,0.78776,0.7874,0.784709527586988,0.78157,0.7874,0.7844174769877,0.77995,0.7874,0.784128237979213,0.782,0.7874,0.783841884553889,0.77821,0.7874,0.78355846976128,0.78244,0.7874,0.783278030882562
"23",0.78534,0.79104,0.790755684517163,0.78419,0.79104,0.79043442364362,0.7854,0.79104,0.79010165595676,0.79164,0.79104,0.789764482218645,0.79127,0.79104,0.789425967806909,0.78577,0.79104,0.789087735281182,0.78504,0.79104,0.788750752390438,0.78776,0.79104,0.788415642707963,0.78157,0.79104,0.788082829729814,0.77995,0.79104,0.787752611745851,0.782,0.79104,0.787425204160141,0.77821,0.79104,0.787100765026689,0.78244,0.79104,0.786779411283242,0.78221,0.79104,0.786461229521917
"24",0.78419,0.78534,0.784998140839018,0.7854,0.78534,0.784690416880515,0.79164,0.78534,0.784393344023179,0.79127,0.78534,0.784102157013009,0.78577,0.78534,0.783815301736125,0.78504,0.78534,0.783532142201004,0.78776,0.78534,0.783252379727855,0.78157,0.78534,0.782975859495916,0.77995,0.78534,0.782702494150084,0.782,0.78534,0.782432229930214,0.77821,0.78534,0.782165030365586,0.78244,0.78534,0.781900867945786,0.78221,0.78534,0.781639719684222,0.77993,0.78534,0.781381564690207
"25",0.7854,0.78419,0.783879396586295,0.79164,0.78419,0.783586253197264,0.79127,0.78419,0.78330123789038,0.78577,0.78419,0.783021628917792,0.78504,0.78419,0.782746316990123,0.78776,0.78419,0.782474764604403,0.78157,0.78419,0.782206679647016,0.77995,0.78419,0.781941888690118,0.782,0.78419,0.781680280585755,0.77821,0.78419,0.781421778813312,0.78244,0.78419,0.781166326920662,0.78221,0.78419,0.780913880431284,0.77993,0.78419,0.780664402153006,0.78334,0.78419,0.780417859369153
"26",0.79164,0.7854,0.785113062925525,0.79127,0.7854,0.784821420623702,0.78577,0.7854,0.784530954526653,0.78504,0.7854,0.784242754534617,0.78776,0.7854,0.78395717428687,0.78157,0.7854,0.78367437120143,0.77995,0.7854,0.783394430217113,0.782,0.7854,0.783117402143197,0.77821,0.7854,0.782843318439896,0.78244,0.7854,0.782572198020316,0.78221,0.7854,0.78230405088218,0.77993,0.7854,0.782038880296473,0.78334,0.7854,0.781776684256296,0.78484,0.7854,0.7815174565053
"27",0.79127,0.79164,0.791374285547299,0.78577,0.79164,0.791054425753908,0.78504,0.79164,0.790718597076603,0.78776,0.79164,0.790376639361991,0.78157,0.79164,0.790032555300486,0.77995,0.79164,0.789688369895851,0.782,0.79164,0.789345249060475,0.77821,0.79164,0.789003923222302,0.78244,0.79164,0.78866487724596,0.78221,0.79164,0.788328446262683,0.77993,0.79164,0.787994868472247,0.78334,0.79164,0.78766431629472,0.78484,0.79164,0.787336915782826,0.7875,0.79164,0.787012759273357
"28",0.78577,0.79127,0.790950069692863,0.78504,0.79127,0.790615054077299,0.78776,0.79127,0.790274198885426,0.78157,0.79127,0.789931354444761,0.77995,0.79127,0.7895884838777,0.782,0.79127,0.789246721834051,0.77821,0.79127,0.788906780760154,0.78244,0.79127,0.788569134248864,0.78221,0.79127,0.788234109922226,0.77993,0.79127,0.787901940747635,0.78334,0.79127,0.787572795372995,0.78484,0.79127,0.787246797059309,0.7875,0.79127,0.78692403603483,0.7875,0.79127,0.786604577861946
"29",0.78504,0.78577,0.78541538261657,0.78776,0.78577,0.785098550737686,0.78157,0.78577,0.784794117029332,0.77995,0.78577,0.784496560868027,0.782,0.78577,0.784203981284035,0.77821,0.78577,0.783915558284121,0.78244,0.78577,0.783630884249946,0.78221,0.78577,0.783349734247368,0.77993,0.78577,0.783071972795285,0.78334,0.78577,0.782797511394426,0.78484,0.78577,0.78252628747788,0.7875,0.78577,0.782258253293969,0.7875,0.78577,0.781993369742001,0.78736,0.78577,0.78173160282458
"30",0.78776,0.78504,0.784721978368733,0.78157,0.78504,0.784419518172424,0.77995,0.78504,0.784124976085576,0.782,0.78504,0.783835908382654,0.77821,0.78504,0.783551275059912,0.78244,0.78504,0.783270557482647,0.78221,0.78504,0.782993466898967,0.77993,0.78504,0.782719827822552,0.78334,0.78504,0.782449525085741,0.78484,0.78504,0.782182477514973,0.7875,0.78504,0.781918623917356,0.7875,0.78504,0.781657915216371,0.78736,0.78504,0.78140030985177,0.78723,0.78504,0.781145770999542
"31",0.78157,0.78776,0.787469671838083,0.77995,0.78776,0.787161595788689,0.782,0.78776,0.786850536785244,0.77821,0.78776,0.786539854075368,0.78244,0.78776,0.786230811694583,0.78221,0.78776,0.785924020135685,0.77993,0.78776,0.785619820725952,0.78334,0.78776,0.785318422236407,0.78484,0.78776,0.785019959445829,0.7875,0.78776,0.784724521861289,0.7875,0.78776,0.784432169310407,0.78736,0.78776,0.784142941105607,0.78723,0.78776,0.783856861782522,0.791,0.78776,0.783573944882571
"32",0.77995,0.78157,0.781239334161047,0.782,0.78157,0.78095532714211,0.77821,0.78157,0.78068806128052,0.78244,0.78157,0.780430287830672,0.78221,0.78157,0.780179166243913,0.77993,0.78157,0.779933296532199,0.78334,0.78157,0.779691886510752,0.78484,0.78157,0.779454443476006,0.7875,0.78157,0.779220638585537,0.7875,0.78157,0.778990239704495,0.78736,0.78157,0.778763075144775,0.78723,0.78157,0.778539012745058,0.791,0.78157,0.778317947153764,0.78771,0.78157,0.778099791764326
"33",0.782,0.77995,0.779661160815422,0.77821,0.77995,0.779399912042231,0.78244,0.77995,0.779151727737385,0.78221,0.77995,0.778911908030472,0.77993,0.77995,0.778678299749645,0.78334,0.77995,0.778449730862598,0.78484,0.77995,0.778225490392844,0.7875,0.77995,0.778005112696363,0.7875,0.77995,0.777788274442618,0.78736,0.77995,0.777574740301762,0.78723,0.77995,0.777364332117574,0.791,0.77995,0.777156910377749,0.78771,0.77995,0.776952362552315,0.78697,0.77995,0.776750595472733
"34",0.77821,0.782,0.781748207615188,0.78244,0.782,0.781489743845862,0.78221,0.782,0.781233143054229,0.77993,0.782,0.780979633413836,0.78334,0.782,0.780729412407062,0.78484,0.782,0.78048245960538,0.7875,0.782,0.780238706110029,0.7875,0.782,0.779998077217187,0.78736,0.782,0.779760503325749,0.78723,0.782,0.779525921932745,0.791,0.782,0.779294277114242,0.78771,0.782,0.779065518429291,0.78697,0.782,0.778839599835906,0.78861,0.782,0.778616478775608
"35",0.78244,0.77821,0.777937802228941,0.78221,0.77821,0.777697263891487,0.77993,0.77821,0.77746963695612,0.78334,0.77821,0.777250011064627,0.78484,0.77821,0.777036296011363,0.7875,0.77821,0.776827378937937,0.7875,0.77821,0.776622585229957,0.78736,0.77821,0.776421469297309,0.78723,0.77821,0.776223717994691,0.791,0.77821,0.776029100483823,0.78771,0.77821,0.775837439905727,0.78697,0.77821,0.775648596319778,0.78861,0.77821,0.77546245590228,0.79226,0.77821,0.775278923828028
"36",0.78221,0.78244,0.782217602212095,0.77993,0.78244,0.78197006939761,0.78334,0.78244,0.781718002248308,0.78484,0.78244,0.781465829695809,0.7875,0.78244,0.781215079579215,0.7875,0.78244,0.780966408882684,0.78736,0.78244,0.780720137085129,0.78723,0.78244,0.780476430481042,0.791,0.78244,0.780235377808199,0.78771,0.78244,0.779997025215623,0.78697,0.78244,0.779761393935943,0.78861,0.78244,0.77952848985984,0.79226,0.78244,0.779298309024158,0.79279,0.78244,0.779070840909501
