"","actual_t+1","arima_predicted_t+1","arfima_predicted_t+1","actual_t+2","arima_predicted_t+2","arfima_predicted_t+2","actual_t+3","arima_predicted_t+3","arfima_predicted_t+3","actual_t+4","arima_predicted_t+4","arfima_predicted_t+4","actual_t+5","arima_predicted_t+5","arfima_predicted_t+5","actual_t+6","arima_predicted_t+6","arfima_predicted_t+6","actual_t+7","arima_predicted_t+7","arfima_predicted_t+7","actual_t+8","arima_predicted_t+8","arfima_predicted_t+8","actual_t+9","arima_predicted_t+9","arfima_predicted_t+9","actual_t+10","arima_predicted_t+10","arfima_predicted_t+10","actual_t+11","arima_predicted_t+11","arfima_predicted_t+11","actual_t+12","arima_predicted_t+12","arfima_predicted_t+12","actual_t+13","arima_predicted_t+13","arfima_predicted_t+13","actual_t+14","arima_predicted_t+14","arfima_predicted_t+14"
"21",1.2157,1.22055,1.21925361991466,1.21519,1.22055,1.21327985710372,1.20778,1.22055,1.21019100085762,1.20782,1.22055,1.20786063172083,1.21283,1.22055,1.20592714946867,1.211,1.22055,1.20425186792859,1.21678,1.22055,1.20276348520134,1.21663,1.22055,1.20141915038366,1.21436,1.22055,1.20019050045986,1.2162,1.22055,1.19905749677388,1.21089,1.22055,1.19800530324677,1.2122,1.22055,1.19702254231263,1.2136,1.22055,1.19610024638199,1.20619,1.22055,1.19523119058896
"22",1.21519,1.2157,1.20957566038473,1.20778,1.2157,1.20790586347428,1.20782,1.2157,1.20604165247006,1.21283,1.2157,1.20436914467479,1.211,1.2157,1.2028674449786,1.21678,1.2157,1.20150546203481,1.21663,1.2157,1.20025855063305,1.21436,1.2157,1.19910799519658,1.2162,1.2157,1.19803942217374,1.21089,1.2157,1.19704157413138,1.2122,1.2157,1.19610546169119,1.2136,1.2157,1.19522378085846,1.20619,1.2157,1.19439050630515,1.20439,1.2157,1.19360060145726
"23",1.20778,1.21519,1.21378196057886,1.20782,1.21519,1.20966781876562,1.21283,1.21519,1.20725794580427,1.211,1.21519,1.20534385576118,1.21678,1.21519,1.20370779518779,1.21663,1.21519,1.20226144685876,1.21436,1.21519,1.20095727940215,1.2162,1.21519,1.19976565382482,1.21089,1.21519,1.1986663506331,1.2122,1.21519,1.19764472017993,1.2136,1.21519,1.19668968175265,1.20619,1.21519,1.19579257958968,1.20439,1.21519,1.19494648071121,1.20338,1.21519,1.19414571963954
"24",1.20782,1.20778,1.20340169174338,1.21283,1.20778,1.20338768090814,1.211,1.20778,1.20226094970137,1.21678,1.20778,1.20106577252687,1.21663,1.20778,1.19991270045957,1.21436,1.20778,1.19882210368073,1.2162,1.20778,1.19779509136398,1.21089,1.20778,1.19682774015202,1.2122,1.20778,1.1959149708406,1.2136,1.20778,1.19505174898444,1.20619,1.20778,1.19423345412455,1.20439,1.20778,1.19345596446867,1.20338,1.20778,1.19271564169516,1.19648,1.20778,1.19200928337347
"25",1.21283,1.20782,1.2080183003457,1.211,1.20782,1.20512093721886,1.21678,1.20782,1.20334532399582,1.21663,1.20782,1.20186754117299,1.21436,1.20782,1.20056108845713,1.2162,1.20782,1.19937697326905,1.21089,1.20782,1.19828859567355,1.2122,1.20782,1.19727886202542,1.2136,1.20782,1.19633568364394,1.20619,1.20782,1.19544998426649,1.20439,1.20782,1.19461466873117,1.20338,1.20782,1.1938240275963,1.19648,1.20782,1.19307336511778,1.20487,1.20782,1.19235875262425
"26",1.211,1.21283,1.21015184354204,1.21678,1.21283,1.20645066283202,1.21663,1.21283,1.2043420103874,1.21436,1.21283,1.2026827800667,1.2162,1.21283,1.20126421754017,1.21089,1.21283,1.20000524001612,1.2122,1.21283,1.19886410143058,1.2136,1.21283,1.19781565504717,1.20619,1.21283,1.19684315920239,1.20439,1.21283,1.19593467773235,1.20338,1.21283,1.19508127125806,1.19648,1.21283,1.19427599448391,1.20487,1.21283,1.19351329694745,1.2052,1.21283,1.19278864304022
"27",1.21678,1.211,1.20733742036301,1.21663,1.211,1.20489045255404,1.21436,1.211,1.20312048393706,1.2162,1.211,1.20164008116642,1.21089,1.211,1.20034006423606,1.2122,1.211,1.19916910511582,1.2136,1.211,1.19809772210062,1.20619,1.211,1.19710687787948,1.20439,1.211,1.1961832890444,1.20338,1.211,1.19531716562038,1.19648,1.211,1.1945009949574,1.20487,1.211,1.1937288315664,1.2052,1.211,1.19299585513456,1.21197,1.211,1.19229808108995
"28",1.21663,1.21678,1.21476708134,1.21436,1.21678,1.20921121949092,1.2162,1.21678,1.2064914711765,1.21089,1.21678,1.20449861451878,1.2122,1.21678,1.20286727285899,1.2136,1.21678,1.20146090308658,1.20619,1.21678,1.20021203659787,1.20439,1.21678,1.19908174158869,1.20338,1.21678,1.19804517427798,1.19648,1.21678,1.19708531623795,1.20487,1.21678,1.19618988041263,1.2052,1.21678,1.19534963021344,1.21197,1.21678,1.19455739746155,1.2119,1.21678,1.19380747458323
"29",1.21436,1.21663,1.2111551601323,1.2162,1.21663,1.20769175870695,1.21089,1.21663,1.20545534547435,1.2122,1.21663,1.20368791741074,1.2136,1.21663,1.20219118083924,1.20619,1.21663,1.20087660775657,1.20439,1.21663,1.19969573890391,1.20338,1.21663,1.19861868510583,1.19648,1.21663,1.19762546693007,1.20487,1.21663,1.19670192782612,1.2052,1.21663,1.19583758419788,1.21197,1.21663,1.19502439958579,1.2119,1.21663,1.19425604059193,1.21328,1.21663,1.19352740192428
"30",1.2162,1.21436,1.211041215458,1.21089,1.21436,1.20752295758184,1.2122,1.21436,1.20533551674817,1.2136,1.21436,1.20360397529333,1.20619,1.21436,1.20213340680879,1.20439,1.21436,1.20083906088343,1.20338,1.21436,1.19967462707748,1.19648,1.21436,1.19861142841361,1.20487,1.21436,1.19763020321334,1.2052,1.21436,1.19671724419839,1.21197,1.21436,1.19586236434274,1.2119,1.21436,1.19505773264789,1.21328,1.21436,1.1942971642854,1.21179,1.21436,1.193575665473
"31",1.21089,1.2162,1.21291402979936,1.2122,1.2162,1.20866182001806,1.2136,1.2162,1.20625388879187,1.20619,1.2162,1.20440517644871,1.20439,1.2162,1.20285958174602,1.20338,1.2162,1.20151235749128,1.19648,1.2162,1.20030838679491,1.20487,1.2162,1.19921440456095,1.2052,1.2162,1.19820848418038,1.21197,1.2162,1.19727524848102,1.2119,1.2162,1.19640340403405,1.21328,1.2162,1.1955843548445,1.21179,1.2162,1.19481136903642,1.21276,1.2162,1.19407905081927
"32",1.2122,1.21089,1.20654928675525,1.2136,1.21089,1.2049506554961,1.20619,1.21089,1.20336776808801,1.20439,1.21089,1.20197102068465,1.20338,1.21089,1.20072282512548,1.19648,1.21089,1.19959098758944,1.20487,1.21089,1.19855262079448,1.2052,1.21089,1.19759129717736,1.21197,1.21089,1.19669486856077,1.2119,1.21089,1.1958540812283,1.21328,1.21089,1.19506170036537,1.21179,1.21089,1.19431194229106,1.21276,1.21089,1.19360009492543,1.21028,1.21089,1.19292225654285
"33",1.2136,1.2122,1.21086509868743,1.20619,1.2122,1.20701832444321,1.20439,1.2122,1.2048798414376,1.20338,1.2122,1.20321686242761,1.19648,1.2122,1.20180936956437,1.20487,1.2122,1.20057041731067,1.2052,1.2122,1.19945459153197,1.21197,1.2122,1.19843439001863,1.2119,1.2122,1.19749154594829,1.21328,1.2122,1.19661313252365,1.21179,1.2122,1.19578956848249,1.21276,1.2122,1.19501349695255,1.21028,1.2122,1.19427910955126,1.2045,1.2122,1.19358171606955
"34",1.20619,1.2136,1.20987580038824,1.20439,1.2136,1.20664417464027,1.20338,1.2136,1.20462305242024,1.19648,1.2136,1.20301535351431,1.20487,1.2136,1.20164339683607,1.2052,1.2136,1.20043082160847,1.21197,1.2136,1.19933612315652,1.2119,1.2136,1.19833361834252,1.21328,1.2136,1.19740602729697,1.21179,1.2136,1.19654101997124,1.21276,1.2136,1.19572940573619,1.21028,1.2136,1.19496409922673,1.2045,1.2136,1.19423948972896,1.20908,1.2136,1.19355103631547
"35",1.20439,1.20619,1.20279344252299,1.20338,1.20619,1.20224514789735,1.19648,1.20619,1.20112122189815,1.20487,1.20619,1.20002012063676,1.2052,1.20619,1.19898771689386,1.21197,1.20619,1.19802423065951,1.2119,1.20619,1.19712286966539,1.21328,1.20619,1.19627636447182,1.21179,1.20619,1.19547826325851,1.21276,1.20619,1.19472308867,1.21028,1.20619,1.19400623338261,1.2045,1.20619,1.19332381288553,1.20908,1.20619,1.19267253095207,1.21163,1.20619,1.19204956879677
"36",1.20338,1.20439,1.2039179917966,1.19648,1.20439,1.20215547474498,1.20487,1.20439,1.20084508965215,1.2052,1.20439,1.19969566621787,1.21197,1.20439,1.19865442949139,1.2119,1.20439,1.19769650884939,1.21328,1.20439,1.19680645309754,1.21179,1.20439,1.19597347612645,1.21276,1.20439,1.1951895560842,1.21028,1.20439,1.19444847865957,1.2045,1.20439,1.1937452871576,1.20908,1.20439,1.19307593862673,1.21163,1.20439,1.19243707595859,1.21605,1.20439,1.19182587021374
"37",1.19648,1.20338,1.20159324593051,1.20487,1.20338,1.20049866777289,1.2052,1.20338,1.19942025013331,1.21197,1.20338,1.19841885011115,1.2119,1.20338,1.19748748417514,1.21328,1.20338,1.19661680760533,1.21179,1.20338,1.19579879980475,1.21276,1.20338,1.19502690493285,1.21028,1.20338,1.19429576989028,1.2045,1.20338,1.19360098224565,1.20908,1.20338,1.19293886242241,1.21163,1.20338,1.19230630655416,1.21605,1.20338,1.19170066838846,1.21489,1.20338,1.19111966993943
"38",1.20487,1.19648,1.19514696278208,1.2052,1.19648,1.19611154958997,1.21197,1.19648,1.19578135722624,1.2119,1.19648,1.19522588196363,1.21328,1.19648,1.19460529771399,1.21179,1.19648,1.19396945271399,1.21276,1.19648,1.19333799424859,1.21028,1.19648,1.19271945628954,1.2045,1.19648,1.19211758212427,1.20908,1.19648,1.19153384480718,1.21163,1.19648,1.19096857948801,1.21605,1.19648,1.19042153581044,1.21489,1.19648,1.18989216356792,1.21663,1.19648,1.18937976655459
"39",1.2052,1.20487,1.20631030374117,1.21197,1.20487,1.20207760726212,1.2119,1.20487,1.2002445227777,1.21328,1.20487,1.19890942760359,1.21179,1.20487,1.1977986114318,1.21276,1.20487,1.19682142430958,1.21028,1.20487,1.1959365006859,1.2045,1.20487,1.19512115427043,1.20908,1.20487,1.19436134345157,1.21163,1.20487,1.19364760508367,1.21605,1.20487,1.19297315111704,1.21489,1.20487,1.19233287783057,1.21663,1.20487,1.19172280602622,1.21828,1.20487,1.19113974334836
"40",1.21197,1.2052,1.2009189955223,1.2119,1.2052,1.19952991065732,1.21328,1.2052,1.19834064009031,1.21179,1.2052,1.19731150485619,1.21276,1.2052,1.19638868641779,1.21028,1.2052,1.19554338674976,1.2045,1.2052,1.19475860821571,1.20908,1.2052,1.19402332331443,1.21163,1.2052,1.1933298387455,1.21605,1.2052,1.19267248448617,1.21489,1.2052,1.19204690296843,1.21663,1.2052,1.19144963480891,1.21828,1.2052,1.19087786251174,1.20657,1.2052,1.19032924382873
"41",1.2119,1.21197,1.21109913867394,1.21328,1.21197,1.20547631408938,1.21179,1.21197,1.2029965831128,1.21276,1.21197,1.20126294250813,1.21028,1.21197,1.19987887698521,1.2045,1.21197,1.19870206578557,1.20908,1.21197,1.19766479946502,1.21163,1.21197,1.19672937100187,1.21605,1.21197,1.19587249628263,1.21489,1.21197,1.19507869618417,1.21663,1.21197,1.19433709231384,1.21828,1.21197,1.19363970083414,1.20657,1.21197,1.19298045533001,1.20504,1.21197,1.1923546138362
